07.06.2018 Update to AdvMAME (0.106) core by @Fran_Tron & @theretroist

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.
machridj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rbibb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rbibba 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
suprmrio 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsskykid 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tkoboxng 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
smgolf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
smgolfj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vspinbal 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vspinblj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsslalom 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vssoccer 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsgradus 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
platoon 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vstetris 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mightybj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
jajamaru 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
topgun 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bnglngby 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vstennis 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vstennij 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
wrecking 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
balonfgt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsmahjng 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsbball 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsbballj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsbbalja 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
iceclmrj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsgshoe 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
supxevs 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsfdf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
smgolfb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsbbaljb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_ssoc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_actr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_con3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_adam 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_aten 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_rob3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_ncaa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_skin 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_lwep 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_smw 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_fzer 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nss_sten 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
seawolf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gunfight 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tornbase 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
280zzzap 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
maze 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
boothill 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
checkmat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
desertgu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dplay 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
lagunar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gmissile 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
m4 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
clowns 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
clowns1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
einnings 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
shuffle 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
dogpatch 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spcenctr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
phantom2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bowler 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invaders 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
blueshrk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
invad2ct 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invadpt2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invaddlx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
moonbase 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
searthin 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
searthia 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invadrmr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spaceatt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spaceat2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sinvzen 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
superinv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invasion 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sstrangr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sstrngr2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sinvemag 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
jspecter 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
jspectr2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invrvnge 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invrvnga 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
galxwars 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
galxwar2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
galxwart 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
starw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
lrescue 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
grescue 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
desterth 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
cosmicmo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
cosmicm2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
rollingc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ozmawars 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ozmawar2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
solfight 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spaceph 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
schaser 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
schasrcv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
lupin3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spclaser 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
laser 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spcewarl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
polaris 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
polarisa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ballbomb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
indianbt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
m79amb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
alieninv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tst_invd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sitv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sicv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sisv 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sisv2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spacewr3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invaderl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
invader4 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
yosakdon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
yosakdoa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spceking 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spcewars 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
cosmo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
sspeedr 1920 248 59.389999 -4 -27 3 48 192 240 5 15734 SMP_NO V
sflush 1920 208 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
lazercmd 1920 230 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bbonk 1920 230 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
deadeye 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gypsyjug 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
minferno 1920 184 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
medlanes 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
cosmos 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
darkwar 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spacefrt 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
8ball 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
8ball1 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
logger 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
dazzler 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
diggerc 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
wallst 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
radarzon 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
radarzn1 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
radarznt 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
outline 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
goldbug 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
heartatk 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
hunchbak 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
superbik 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
raiders 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
hero 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
huncholy 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
quasar 1920 240 50.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
quasara 1920 240 50.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
seawolf2 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spacezap 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ebases 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
wow 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gorf 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
gorfpgm1 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
robby 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
demndrgn 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
profpac 1920 204 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
solarfox 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
kick 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
kicka 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
shollow 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
shollow2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tron 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tron2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tron3 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tron4 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
kroozr 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
domino 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
wacko 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
twotiger 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
twotigrc 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
journey 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
tapper 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
tappera 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sutapper 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rbtapper 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
timber 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dotron 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dotrona 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dotrone 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nflfoot 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
demoderb 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
demoderm 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sarge 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rampage 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rampage2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
powerdrv 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
stargrds 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
maxrpm 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spyhunt 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
turbotag 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
crater 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
zwackery 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xenophob 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spyhunt2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spyhnt2a 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
blasted 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
archrivl 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
archriv2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
trisport 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
pigskin 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sentetst 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
cshift 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gghost 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hattrick 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
otwalls 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
snakepit 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
snakjack 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
stocker 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
triviag1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
triviag2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
triviasp 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
triviayp 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
triviabb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
triviaes 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gimeabrk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
minigolf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
minigol2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
toggle 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nametune 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nstocker 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sfootbal 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spiker 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
stompin 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rescraid 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rescrdsa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
grudge 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
shrike 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gridlee 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
andromed 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ipminvad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
skychut 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
spacbeam 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
greenber 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
headoni 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
redalert 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
demoneye 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
olibochu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
mpatrol 1920 248 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mpatrolw 1920 248 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
troangel 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
yard 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsyard 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vsyard2 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
travrusa 1920 256 56.750000 -4 -27 3 48 192 240 5 15734 SMP_NO V
motorace 1920 256 56.750000 -4 -27 3 48 192 240 5 15734 SMP_NO V
shtrider 1920 256 56.750000 -4 -27 3 48 192 240 5 15734 SMP_NO V
shtridra 1920 256 56.750000 -4 -27 3 48 192 240 5 15734 SMP_NO V
wilytowr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
atomboy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
fghtbskt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kungfum 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kungfud 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spartanx 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kungfub 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kungfub2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
battroad 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
ldrun 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ldruna 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ldrun2 1920 248 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ldrun3 1920 248 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ldrun3jp 1920 248 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
ldrun4 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
lotlot 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kidniki 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kidnikiu 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
yanchamr 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
lithero 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spelunkr 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spelnkrj 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
spelunk2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
horizon 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
youjyudn 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
vigilant 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vigilntu 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
vigilntj 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kikcubic 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kikcubib 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
buccanrs 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
buccanra 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rtype 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rtypepj 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rtypeu 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bchopper 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
mrheli 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nspirit 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
nspiritj 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
imgfight 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
loht 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
xmultipl 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dbreed 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dbreed72 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rtype2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
rtype2j 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
majtitle 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hharry 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hharryu 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dkgensan 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dkgenm72 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
poundfor 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
poundfou 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
airduel 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO V
cosmccop 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gallop 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
kengo 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sichuan2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
sichuana 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
shisen 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
matchit 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
hasamu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dynablst 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
dynablsb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bombrman 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
atompunk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bbmanw 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bbmanwj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
bomblord 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
newapunk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
quizf1 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
riskchal 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
gussun 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
matchit2 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 SMP_NO H
